country,year,gdp_usd,gdp_growth_pct,inflation_pct,unemployment_pct,population,is_estimated
South Africa,2021,419986284375.368,4.85864865060148,4.61874544887136,34.007,61502603,False
South Africa,2022,407596043067.885,2.05813661692193,7.03987272546482,33.268,62378410,False
South Africa,2023,381440724491.232,0.80610455095804,6.0752438457966,32.098,63212384,False
South Africa,2024,401144998373.585,0.534843531905139,4.36115246518962,32.279,64007187,True
South Korea,2005,971740329983.878,4.35823667337156,2.75379162735039,3.482,48184561,False
South Korea,2006,1095175538508.19,5.24500550580342,2.24234028518921,3.254,48438292,False
South Korea,2007,1220911904593.06,5.8419633918717,2.53457382137932,3.013,48683638,False
South Korea,2008,1091580692542.34,3.00440451679569,4.67389655533408,2.959,49054708,False
South Korea,2009,983065242417.36,0.81986175641795,2.7564965449393,3.363,49307835,False
South Korea,2010,1192830015737.68,6.98166138853071,2.93928652655686,3.324,49554112,False
South Korea,2011,1307103477219.1,3.6880320602952,4.0259650043609,2.992,49936638,False
South Korea,2012,1335343586437.67,2.54766550568242,2.18707104433314,2.812,50199853,False
South Korea,2013,1434669686501.84,3.2913959543442,1.30134754547413,3.067,50428893,False
South Korea,2014,1556252422020.44,3.21468019683108,1.27477446401322,3.082,50746659,False
South Korea,2015,1539212301135.55,2.92029267301234,0.70633177245575,3.546,51014947,False
South Korea,2016,1579150518945.44,3.17152748983935,0.971685739912168,3.65,51217803,False
South Korea,2017,1710196756713.17,3.433191763972,1.94433230786366,3.653,51361911,False
South Korea,2018,1824251454306.83,3.17611568177327,1.47583935002645,3.824,51585058,False
South Korea,2019,1751045752054.63,2.31380210595475,0.383000303608136,3.746,51764822,False
South Korea,2020,1744070276373.34,-0.700242317542106,0.537288023411737,3.931,51836239,False
South Korea,2021,1942313560965.9,4.61296795454287,2.49833333333339,3.639,51769539,False
South Korea,2022,1799363116866.52,2.72756456708991,5.08951365062842,2.857,51672569,False
South Korea,2023,1844800934391.54,1.58301467403629,3.5974562502901,2.675,51712619,False
South Korea,2024,1875388209406.8,2.00361101838986,2.32174328643542,2.784,51751065,True
Spain,2005,1154667551775.88,3.5512255846125,3.36881409750383,9.146,43653155,False
Spain,2006,1261846683275.29,4.04343515605099,3.51557576832128,8.452,44397319,False
Spain,2007,1476746276854.51,3.53350013165972,2.78679745804946,8.232,45226803,False
Spain,2008,1636115447612.5,0.767165748290694,4.07534335957339,11.254,45954106,False
Spain,2009,1496587590847.66,-3.76813306940053,-0.28781308353524,17.857,46362946,False
Spain,2010,1427989078916.67,0.0941223116369514,1.79986457728769,19.86,46576897,False
Spain,2011,1487568659241.25,-0.639920636520344,3.1961018883379,21.39,46742697,False
Spain,2012,1330994811670.31,-2.86511368637748,2.44612782366809,24.789,46773055,False
Spain,2013,1362186923157.65,-1.42732224757626,1.40858109183019,26.094,46604197,False
Spain,2014,1380244561361.96,1.52048593647231,-0.151114837527235,24.441,46460733,False
Spain,2015,1206164777553.12,4.06086672473866,-0.500365709903242,22.057,46422303,False
Spain,2016,1243015667917.12,2.91515598595787,-0.202598000426452,19.635,46458139,False
Spain,2017,1321754088818.83,2.89604207865007,1.95607633363963,17.224,46571232,False
Spain,2018,1431642809327.06,2.39541124478878,1.6749813686379,15.255,46782011,False
Spain,2019,1403496387686.27,1.96117850841711,0.699518994458739,14.104,47118501,False
Spain,2020,1289783836971.21,-10.9400706350371,-0.322753017299739,15.532,47359424,False
Spain,2021,1461244901852.69,6.68314420473001,3.0931351197642,14.914,47443821,False
Spain,2022,1448850658406.62,6.37031712129601,8.39057634118627,13.033,47786102,False
Spain,2023,1619481980719.64,2.46085796805582,3.53236133492433,12.179,48352528,False
Spain,2024,1725671652742.19,3.45525405630191,2.77417826534772,11.4,48848840,True
Sri Lanka,2005,24405791044.7761,6.24174804376447,11.6396860971118,7.67,20216524,False
Sri Lanka,2006,28267410542.5164,7.66829190107919,10.0201836057035,6.5,20352411,False
Sri Lanka,2007,32350238760.4239,6.79682611892866,15.8421114924843,5.97,20492545,False
Sri Lanka,2008,40713826215.0093,5.95008814473897,22.5644955300126,5.22,20629378,False
Sri Lanka,2009,42066224093.0065,3.53891205317842,3.46496322106074,5.85,20756435,False
Sri Lanka,2010,58636049434.1871,8.01596737055139,6.2176488930462,4.784,20879089,False
Sri Lanka,2011,67753285896.6254,8.6694830119314,6.7167684358854,4.118,21009048,False
Sri Lanka,2012,70447217163.7784,8.63218137662685,7.54291373239437,3.88,21169458,False
Sri Lanka,2013,76976203829.4765,4.05174633027869,6.90845034828452,4.186,20585000,False
Sri Lanka,2014,82531125190.5224,6.3779788972687,3.1790022823606,4.157,20778000,False
Sri Lanka,2015,85090301052.0465,4.20595547449241,3.76836783062096,4.519,20970000,False
Sri Lanka,2016,88000211171.5956,5.05362488994436,3.9588884659307,4.242,21209000,False
Sri Lanka,2017,94369350285.5814,6.46068127065753,7.70413767850602,4.046,21453000,False
Sri Lanka,2018,94450015982.8405,2.31008425545845,2.135037737132,4.318,21670000,False
Sri Lanka,2019,88998706296.5783,-0.220483886831275,3.52839358231811,4.67,21803000,False
Sri Lanka,2020,84335574581.5072,-4.62451503749502,6.15394508391738,5.364,21919000,False
Sri Lanka,2021,88556698937.7033,4.2074764951157,7.01478071238195,4.981,22156000,False
Sri Lanka,2022,74143020262.8076,-7.34919301306745,49.7211021114327,4.528,22181000,False
Sri Lanka,2023,83716142582.1945,-2.3298481898334,16.5411742279832,4.528,22037000,False
Sri Lanka,2024,98963185509.6499,5.00871930957159,-0.42936004906973,4.239,21916000,True
Sweden,2005,391688455928.597,2.79313782840156,0.453170852576182,7.81,9029572,False
Sweden,2006,422528394459.353,4.67607488877992,1.3602146862768,7.066,9080505,False
Sweden,2007,490047789548.441,3.22486814096095,2.21216883436735,6.161,9148092,False
Sweden,2008,514614100832.941,-0.923113250067971,3.43704910602874,6.235,9219637,False
Sweden,2009,434311714442.499,-4.25561384207619,-0.494460544377991,8.351,9298515,False
Sweden,2010,492750897239.447,5.75076477579255,1.15798802715628,8.61,9378126,False
Sweden,2011,570538581144.45,3.16388567406926,2.9611507382214,7.804,9449213,False
Sweden,2012,549739674655.127,-0.414397702454409,0.888377506923638,7.976,9519374,False
Sweden,2013,584125353119.18,1.13766671801426,-0.0442929701485858,8.052,9600379,False
Sweden,2014,577727767303.596,2.29577238758284,-0.179638494114635,7.954,9696110,False
Sweden,2015,501602351911.6,4.38824673608589,-0.0467847449832812,7.432,9799186,False
Sweden,2016,513058312950.939,2.13117914731151,0.984269244577992,6.99,9923085,False
Sweden,2017,535172356784.769,1.88282184966646,1.79449904665589,6.718,10057698,False
Sweden,2018,549649344043.182,1.7702553546772,1.95353530127028,6.365,10175214,False
Sweden,2019,530894124494.418,2.60823012869524,1.78415097403835,6.833,10278887,False
Sweden,2020,544265668451.678,-1.93379704032216,0.497367318853572,8.291,10353442,False
Sweden,2021,631693331300.776,5.2258643028773,2.16319736447153,8.803,10415811,False
Sweden,2022,575071237640.921,1.25543620445816,8.36929098869189,7.417,10486941,False
Sweden,2023,578990915246.07,-0.204061304891439,8.54862489748902,7.611,10536632,False
Sweden,2024,603715224265.798,0.820071806703865,2.83581658224034,8.4,10569709,True
Switzerland,2005,418284865884.998,2.74969910618739,1.17195420333703,4.437,7437115,False
Switzerland,2006,441634672196.523,4.0736284178369,1.05950928324802,3.995,7483934,False
Switzerland,2007,490740715594.802,3.91637577227581,0.732350603122248,3.641,7551117,False
Switzerland,2008,567267767519.158,2.8079835919566,2.42604117060158,3.35,7647675,False
Switzerland,2009,554212916092.271,-2.29737452570922,-0.480481936423275,4.109,7743831,False
Switzerland,2010,598851028906.58,3.24339715656356,0.688238707220026,4.808,7824909,False
Switzerland,2011,715888126682.396,1.81310830459596,0.2313492076509,4.409,7912398,False
Switzerland,2012,686420221557.99,1.17925385250513,-0.692552018105253,4.491,7996861,False
Switzerland,2013,706234937370.968,1.79214400716117,-0.217323155115693,4.747,8089346,False
Switzerland,2014,726537808338.0,2.34988141500179,-0.0132025387514939,4.826,8188649,False
Switzerland,2015,694118186379.628,1.64462750849488,-1.14390867228183,4.801,8282396,False
Switzerland,2016,687895460902.713,2.06868969039562,-0.434618664285835,4.918,8373338,False
Switzerland,2017,695200833086.499,1.36279965488859,0.533787839825897,4.797,8451840,False
Switzerland,2018,725568717468.001,2.86044579439036,0.936335464113563,4.713,8514329,False
Switzerland,2019,721369112726.724,1.14198218965691,0.362886179940614,4.394,8575280,False
Switzerland,2020,741999406005.627,-2.14173712008038,-0.725874933313384,4.817,8638167,False
Switzerland,2021,815309330986.719,5.55962020605844,0.581814168489856,5.013,8704546,False
Switzerland,2022,828508926958.393,3.04406102969423,2.83502798644463,4.122,8777088,False
Switzerland,2023,894424821645.205,0.683328174376044,2.13540088016377,4.043,8888822,False
Switzerland,2024,936564198048.516,1.30233332541106,1.06234041976595,4.343,9005582,True
Thailand,2005,189318408468.595,4.18763842884337,4.54036919634535,1.35,66017420,False
Thailand,2006,221758296021.621,4.96781089246107,4.63747436011765,1.22,66567687,False
Thailand,2007,262942621455.053,5.43515169050809,2.24154095286803,1.18,67102394,False
Thailand,2008,291382982430.951,1.72569884866334,5.46848949649845,1.18,67619830,False
Thailand,2009,281710630187.319,-0.690618232300579,-0.845716092316721,1.49,68121080,False
Thailand,2010,341104766329.17,7.51339053261624,3.24758842443723,0.622,68579447,False
Thailand,2011,370818739623.622,0.840132083053334,3.80879058139634,0.66,69007208,False
Thailand,2012,397558325278.579,7.24279620249642,3.01489950334985,0.58,69436098,False
Thailand,2013,420333654592.547,2.68749556320556,2.18488618530687,0.249,69845114,False
Thailand,2014,407339040197.651,0.984468863619426,1.8951418189878,0.576,70216367,False
Thailand,2015,401296238228.084,3.13404724911635,-0.900424963291569,0.597,70540795,False
Thailand,2016,413366349747.508,3.43515771692182,0.188149704448143,0.688,70859841,False
Thailand,2017,456356813536.764,4.1776810321001,0.665631893135106,0.83,71160187,False
Thailand,2018,506754208404.485,4.22287028746071,1.06389754183024,0.765,71376079,False
Thailand,2019,543976691793.886,2.11455779628278,0.706728601314311,0.716,71522271,False
Thailand,2020,500461898480.246,-6.05003846851622,-0.845937147357041,1.099,71641484,False
Thailand,2021,506194668789.937,1.55216608426647,1.23039541318384,1.215,71727332,False
Thailand,2022,495644697587.661,2.58037874709827,-1.61068030486688,0.94,71735329,False
Thailand,2023,515906283940.933,2.01775095328327,8.47805174421543,0.733,71702435,False
Thailand,2024,526517658841.684,2.54182067735289,1.36580540798037,0.781,71668011,True
Turkey,2005,508314210212.544,9.11157745861635,8.17916036802002,10.636,69329557,False
Turkey,2006,559668118237.002,7.06762607623939,9.59724212288432,10.227,70045349,False
Turkey,2007,685228481017.03,5.10818513903604,8.75618090972639,10.285,70158112,False
Turkey,2008,775415944332.866,0.920118221365883,10.4441283764885,10.965,71051678,False
Turkey,2009,653894449921.288,-4.88269401706633,6.25097663090626,14.026,72039206,False
Turkey,2010,782545664268.333,8.54219848467686,8.56644420552976,11.879,73142150,False
Turkey,2011,844192507380.795,10.9799625273598,6.471879671151,9.789,74223629,False
Turkey,2012,885327622479.052,4.80762696633448,8.89156996512163,9.21,75175827,False
Turkey,2013,962167643588.925,8.48825689298511,7.49309030547693,9.713,76147624,False
Turkey,2014,942343431928.654,4.60079447270559,8.85457271364324,9.901,77181884,False
Turkey,2015,865460050683.656,5.80557386628684,7.67085364845877,10.304,78218479,False
Turkey,2016,870818016909.84,3.32366508200445,7.7751341532833,10.899,79277962,False
Turkey,2017,863874522365.276,7.82585730002594,11.1443110840765,10.919,80312698,False
Turkey,2018,788356985773.667,3.46815306092219,16.3324638988928,10.956,81407204,False
Turkey,2019,775853144222.613,1.30162365464503,15.1768215720022,13.73,82579440,False
Turkey,2020,733628247119.077,1.80306247087255,12.2789574462574,13.148,83384680,False
Turkey,2021,839938668172.134,11.811094450607,19.5964926913324,11.969,84147318,False
Turkey,2022,926097476913.818,5.44122511322401,72.3088359891207,10.465,84979913,False
Turkey,2023,1141242864657.45,5.04512369812289,53.8594087593315,9.388,85325965,False
Turkey,2024,1359123768774.12,3.3276230893799,58.5064507300343,8.8,85518661,True
Ukraine,2005,89238865118.5263,3.07123039245209,13.5695764909248,7.18,47585556,False
Ukraine,2006,111884752475.248,7.57142076322967,9.05252491133248,6.81,47278694,False
Ukraine,2007,148733861386.139,8.21584445165715,12.8387796190181,6.351,47062798,False
Ukraine,2008,188110390659.515,2.24349159628288,25.226461707384,6.363,46819175,False
Ukraine,2009,121552153444.124,-15.1364679101502,15.8811924594476,8.84,46623731,False
Ukraine,2010,141209170427.233,4.09200436668087,9.37293105078978,8.1,46456003,False
Ukraine,2011,169333835201.554,5.44528081048476,7.95572466274652,7.851,46307853,False
Ukraine,2012,182591753827.949,0.152314967200653,0.568727971803862,7.529,46210056,False
Ukraine,2013,190498811460.028,0.045439094492707,-0.238948626045407,7.17,46126770,False
Ukraine,2014,133503871861.723,-10.0788949840953,12.0718562874251,9.27,45972380,False
Ukraine,2015,91030967789.0717,-9.7729872128676,48.6998646434424,9.14,45784896,False
Ukraine,2016,93355869403.9223,2.44098194492067,13.9127101997797,9.35,45616832,False
Ukraine,2017,112090505081.739,2.35997228099491,14.4383227488749,9.5,45436041,False
Ukraine,2018,130891088293.55,3.48836234022659,10.9518559353178,8.799,45208907,False
Ukraine,2019,153883047509.577,3.19950386354134,7.88671745611133,8.194,44957458,False
Ukraine,2020,156617722013.342,-3.75281793983162,2.73249209419427,9.475,44680014,False
Ukraine,2021,199765859570.935,3.44562065945944,9.36313917695223,9.834,44298640,False
Ukraine,2022,161989520721.19,-28.7585842155085,20.1836366617478,9.834,41048766,False
Ukraine,2023,181221517868.744,5.53473354963334,12.8490222828559,9.834,37732836,False
Ukraine,2024,190741262414.705,2.9138222142611,6.50198464669254,,37860221,True
United Arab Emirates,2005,180617467964.602,4.85514119553341,,3.12,4664790,False
United Arab Emirates,2006,222116541865.214,9.83731976924005,,2.964,5009100,False
United Arab Emirates,2007,257916133424.098,3.18439017324592,,2.934,5624635,False
United Arab Emirates,2008,315474615738.598,3.19183627331763,12.2504202448139,2.818,6302664,False
United Arab Emirates,2009,253547358747.447,-5.24292190384988,1.5618131744907,2.932,6707058,False
United Arab Emirates,2010,307736419332.88,1.60285004671343,0.877983288285867,2.798,6869838,False
United Arab Emirates,2011,368881143635.126,6.73646786920814,0.87734659568512,2.587,7104538,False
United Arab Emirates,2012,392793464942.138,4.6832657020049,0.662268900269009,2.323,7391448,False
United Arab Emirates,2013,409632675289.313,4.91847806719888,1.1011183637571,2.125,7693031,False
United Arab Emirates,2014,424935874744.724,4.63288144983127,2.34626865671643,1.999,8059440,False
United Arab Emirates,2015,381973042886.317,7.08767348587587,4.06996608361593,1.793,8505237,False
United Arab Emirates,2016,381717086453.37,5.65793329224303,1.61748808904198,1.64,8935095,False
United Arab Emirates,2017,403365010211.028,-1.06137661464977,1.96682557818842,2.462,9223225,False
United Arab Emirates,2018,440560108917.631,1.53716683173516,3.06863379251997,2.236,9346701,False
United Arab Emirates,2019,433926208304.969,1.27134240761141,-1.93108114782173,2.331,9445785,False
United Arab Emirates,2020,357161878829.135,-8.69342617885171,-2.07940317940944,4.294,9401038,False
United Arab Emirates,2021,422441388699.796,4.55278571242283,0.179935336174431,3.105,9575152,False
United Arab Emirates,2022,511403403675.97,7.51448425801082,5.29122604376849,2.872,10074977,False
United Arab Emirates,2023,522622191967.325,4.30118228020602,1.62670837213248,2.151,10483751,False
United Arab Emirates,2024,552324846834.581,3.99180705485398,1.66336510224894,2.16,10986400,True
United Kingdom,2005,2551361818181.82,2.7906547174688,2.0891364902507,4.884,60401206,False
United Kingdom,2006,2719558417663.29,2.18982132415704,2.4556616643929,5.472,60846820,False
United Kingdom,2007,3104699879951.98,2.93091133582351,2.38656150773327,5.399,61322463,False
United Kingdom,2008,2945251838235.29,-0.0494116727402769,3.52140856342539,5.748,61806995,False
United Kingdom,2009,2429358155475.93,-4.58740819226323,1.96173173560109,7.683,62276270,False
United Kingdom,2010,2496740681057.14,2.26054460931586,2.49265472467065,7.973,62766365,False
United Kingdom,2011,2675590034128.66,0.851437739020326,3.8561124468282,8.195,63258810,False
United Kingdom,2012,2719715961539.83,1.52826034721852,2.5732347965453,8.279,63711000,False
United Kingdom,2013,2796908333283.39,1.71846961308464,2.29166666666659,7.752,64139000,False
United Kingdom,2014,3085362169410.29,3.16017351468152,1.45112016293279,6.398,64620000,False
United Kingdom,2015,2945579890258.46,2.14040560033371,0.36804684232536,5.552,65088000,False
United Kingdom,2016,2706807606538.73,2.20652020635357,1.0084173681141,4.909,65607000,False
United Kingdom,2017,2699118387873.1,3.02322219840339,2.55775577557747,4.501,65966000,False
United Kingdom,2018,2897028009916.05,1.55133095078786,2.29283990345938,4.145,66289000,False
United Kingdom,2019,2875710080015.3,1.25629899760824,1.73810460086513,3.657,66631000,False
United Kingdom,2020,2724001478304.59,-10.047896637362,0.989486703772491,4.472,66744000,False
United Kingdom,2021,3194559188925.93,8.5431118453255,2.51837109614213,4.864,66984000,False
United Kingdom,2022,3181244350465.41,5.14970388522993,7.92204883147902,3.768,67604000,False
United Kingdom,2023,3420796653789.08,0.271650048355255,6.79396706793963,4.025,68492000,False
United Kingdom,2024,3686033044482.13,1.1264226705118,3.2715729463592,4.361,69226000,True
United States,2005,13039199193000.0,3.48354993555606,3.3927468454955,5.084,295516599,False
United States,2006,13815586948000.0,2.78453963650701,3.22594410070404,4.623,298379912,False
United States,2007,14474226905000.0,2.00385829784946,2.85267248150138,4.622,301231207,False
United States,2008,14769857911000.0,0.113587249881704,3.839100296651,5.784,304093966,False
United States,2009,14478064934000.0,-2.57650022958367,-0.355546266299747,9.254,306771529,False
United States,2010,15048964444000.0,2.69519257744442,1.6400434423899,9.633,309378227,False
United States,2011,15599728123000.0,1.56440685763506,3.156841568622,8.949,311839461,False
United States,2012,16253972230000.0,2.28911338669843,2.06933726526067,8.069,314339099,False
United States,2013,16843190993000.0,2.11783009790057,1.46483265562717,7.375,316726282,False
United States,2014,17550680174000.0,2.52381981363968,1.62222297740817,6.168,319257560,False
United States,2015,18206020741000.0,2.94555045484053,0.118627135552451,5.28,321815121,False
United States,2016,18695110842000.0,1.81945147788167,1.26158320570536,4.869,324353340,False
United States,2017,19477336549000.0,2.45762229852507,2.13011000365961,4.355,326608609,False
United States,2018,20533057312000.0,2.96650506901305,2.44258329692817,3.896,328529577,False
United States,2019,21380976119000.0,2.58382533412825,1.81221007526021,3.669,330226227,False
United States,2020,21060473613000.0,-2.16302914036166,1.23358439630629,8.055,331577720,False
United States,2021,23315080560000.0,6.05505293244555,4.69785886363742,5.349,332099760,False
United States,2022,25604848907611.0,2.51237531986017,8.00279982052121,3.65,334017321,False
United States,2023,27292170793214.4,2.88755600749487,4.11633838374488,3.638,336806231,False
United States,2024,28750956130731.2,2.79300127716779,2.94952520485207,4.022,340110988,True
Uzbekistan,2005,14307509838.8053,6.95000719569097,,7.092,26356975,False
Uzbekistan,2006,17330833852.919,7.45141847621768,,6.035,26699043,False
Uzbekistan,2007,22311393927.8817,9.4730053054454,,4.99,27076008,False
Uzbekistan,2008,29549438883.8338,9.02916101784777,,4.89,27494774,False
Uzbekistan,2009,33689223673.2577,8.05093332733966,,5.04,27939328,False
Uzbekistan,2010,49765676402.4495,7.5971679610016,,5.36,28385506,False
Uzbekistan,2011,60178909297.208,7.52513989422977,13.7797446476602,4.96,28823196,False
Uzbekistan,2012,67517349212.0609,7.10244488706317,13.2088026688373,4.87,29261903,False
Uzbekistan,2013,73180037914.9104,7.29655036969899,11.8414333622049,4.86,29724065,False
Uzbekistan,2014,80845385809.4529,6.8738384408164,9.28309356162695,5.09,30222994,False
Uzbekistan,2015,86196264755.3105,7.21877350820803,8.75188196737508,5.15,30749346,False
Uzbekistan,2016,86138288644.171,5.93215079993293,8.130886695236,5.16,31284568,False
Uzbekistan,2017,69703222282.7278,4.39527463349263,13.8757425441635,5.83,31819178,False
Uzbekistan,2018,58695899092.1083,5.55919572919288,17.5241796514055,5.392,32373490,False
Uzbekistan,2019,67293639798.3996,6.77992399655236,14.5257359560687,4.936,32964701,False
Uzbekistan,2020,66443265418.3086,1.56334277260515,12.8677297362606,5.293,33586372,False
Uzbekistan,2021,77340060003.0347,8.03468312640049,10.8492397508122,5.364,34243696,False
Uzbekistan,2022,90095926567.4359,6.00134232203442,11.4466436998836,4.456,34938955,False
Uzbekistan,2023,102641879248.764,6.29141635082311,9.95659071258018,4.434,35652307,False
Uzbekistan,2024,114965293466.611,6.49999999997677,9.62825465956682,4.439,36361859,True
Venezuela,2005,145513489651.872,10.3179138043147,,10.663,26785804,False
Venezuela,2006,183477522123.894,9.87214910851037,,8.606,27224686,False
Venezuela,2007,230364012575.687,8.75357880785845,,7.279,27649363,False
Venezuela,2008,315953388510.678,5.27785412398785,,6.245,28053696,False
Venezuela,2009,329787628928.472,-3.20230265749002,27.080941446613,6.097,28438298,False
Venezuela,2010,393192354510.653,-1.48879125078356,28.1874647092039,7.112,28813101,False
Venezuela,2011,316482190800.364,4.17642535923936,26.0902123160959,6.902,29185212,False
Venezuela,2012,372592062768.06,5.62595697508632,21.0689956331876,6.601,29553826,False
Venezuela,2013,258930655486.37,1.34309403607486,40.6394275161589,7.54,29912198,False
Venezuela,2014,214689614732.719,-3.89438647450667,62.1686499794829,6.821,30254079,False
Venezuela,2015,125449241571.391,-6.22137102671199,121.738085297503,6.139,30573972,False
Venezuela,2016,112915034262.314,-17.0403345996548,254.948534781816,5.319,30765720,False
Venezuela,2017,115883275162.586,-15.6714088720003,254.948534781816,5.045,30565323,False
Venezuela,2018,102021093964.682,-19.6553415972227,254.948534781816,5.468,29807592,False
Venezuela,2019,73014084091.3,-27.6579678662627,,5.89,28938098,False
Venezuela,2020,42838020721.1995,-29.9985699155957,,7.53,28444077,False
Venezuela,2021,56614976854.5499,0.955433428579269,,7.027,28237826,False
Venezuela,2022,89013255584.7499,8.00091310654791,,5.646,28213017,False
Venezuela,2023,102376526555.948,4.00168591128376,,5.407,28300854,False
Venezuela,2024,119802963257.783,5.29999999999984,,5.321,28405543,True
Vietnam,2005,57633255738.1992,7.54724772895918,8.28457243128677,2.078,81088313,False
Vietnam,2006,66371664817.0436,6.97795481056711,7.41801715108463,2.046,82167897,False
Vietnam,2007,77414425532.2452,7.12950448605439,8.34444889773837,2.026,83633375,False
Vietnam,2008,99130304099.1274,5.66177120891362,23.1154483474477,1.889,85175788,False
Vietnam,2009,106014659565.214,5.39789754014181,6.71698269988629,1.737,86460018,False
Vietnam,2010,147201173196.979,6.42324482239482,9.20746648778413,1.114,87455152,False
Vietnam,2011,172595049183.925,6.41316889681683,18.6777322770707,0.999,88468314,False
Vietnam,2012,195590661129.249,5.5045447041189,9.09470339557192,1.027,89510356,False
Vietnam,2013,213708811665.34,5.55351081026072,6.59267475899192,1.316,90573104,False
Vietnam,2014,233451469642.519,6.42224312118567,4.08455446637617,1.256,91679578,False
Vietnam,2015,239258328381.741,6.98715430598611,0.631200905175754,1.848,92823254,False
Vietnam,2016,257096001177.982,6.69000892660424,2.66824816969082,1.848,94000117,False
Vietnam,2017,281353605986.903,6.94019037359206,3.52025688811617,1.874,95176977,False
Vietnam,2018,310106478394.659,7.46500685572751,3.53962805942641,1.161,96237319,False
Vietnam,2019,334365270496.667,7.35926270105006,2.7958236745225,1.681,97173776,False
Vietnam,2020,346615738537.796,2.86541320912272,3.22093436652514,2.103,98079191,False
Vietnam,2021,366474752771.009,2.55372852648131,1.83471554810444,2.383,98935098,False
Vietnam,2022,413445230668.578,8.53750046755788,3.15650749963129,1.57,99680655,False
Vietnam,2023,433857681378.291,5.06502391455075,3.25289282667662,1.645,100352192,False
Vietnam,2024,476388230307.175,7.09118746633975,3.62109273885843,1.602,100987686,True
